katottg;latitude;longitude
UA53080250090040642;49.4302682;34.9664483
UA53080250100034160;49.4397080;34.6764745
UA53080250110055151;49.5286953;34.9784486
UA53080250120013574;49.4564624;34.7717814
UA53080250130098724;49.4974053;34.9334916
UA53080250140076683;49.3061389;34.9558514
UA53080250150037765;49.4430593;34.6913606
UA53080250160020214;49.4353311;34.7325249
UA53080250170058295;49.4522331;35.0410807
UA53080250180017809;49.4509444;34.9626111
UA53080250190058199;49.4572222;34.8333333
UA53080250200092281;49.4643395;34.8118520
UA53080250210035030;49.4464276;34.7801772
UA53080270000062586;49.3008094;34.8616463
UA53080270010078790;49.3008094;34.8616463
UA53080270020028441;49.3702607;34.8873320
UA53080270030051364;49.2355519;34.8774489
UA53080270040070706;49.2831673;34.8327028
UA53080270050069850;49.2022534;34.7956960
UA53080270060026098;49.3372642;34.8717319
UA53080270070088885;49.3833362;34.7290022
UA53080270080028018;49.2602670;34.8354796
UA53080270090050544;49.2191000;34.7355680
UA53080270100031260;49.2540928;34.9132512
UA53080270110010597;49.3041234;34.7739064
UA53080270120054639;49.1823604;34.9049196
UA53080270130011281;49.2505556;34.7527778
UA53080270140012540;49.1910222;34.8168979
UA53080290000024637;49.1540183;34.7162639
UA53080290010010778;49.1540183;34.7162639
UA53080290020061693;49.1787646;34.5787249
UA53080290030077916;49.1458484;34.6455111
UA53080290040024703;49.1524655;34.4878758
UA53080290050051203;49.1300144;34.5249099
UA53080290060053160;49.1042718;34.5208453
UA53080290070093089;49.1836631;34.4783041
UA53080290080039222;49.1997222;34.5527778
UA53080290090035900;49.1980712;34.6147687
UA53080290100088298;49.1378301;34.6238940
UA53080310000072384;49.3353910;34.3161986
UA53080310010064664;49.3353910;34.3161986
UA53080310020047142;49.3804521;34.4217182
UA53080310030045251;49.3679067;34.0819809
UA53080310040031985;49.4091171;34.2892622
UA53080310050018877;49.3641367;34.5491055
UA53080310060078333;49.3658963;34.1153099
UA53080310070052710;49.2793571;34.4277009
UA53080310080061557;49.4059941;34.3357133
UA53080310090026819;49.3985534;34.4038416
UA53080310100049164;49.3997477;34.1579323
UA53080310110054672;49.4439150;34.2568872
UA53080310120084915;49.4409779;34.1729937
UA53080310130049030;49.3481150;34.4012526
UA53080310140098026;49.3802683;34.1855214
UA53080310150092377;49.3224697;34.2851096
UA53080310160094482;49.3128896;34.3323204
UA53080310170081396;49.3851856;34.0733944
UA53080310180052158;49.3420638;34.3652748
UA53080310190030796;49.4061889;34.2158985
UA53080310200015876;49.3262920;34.1822839
UA53080310210034336;49.3815109;34.3733869
UA53080310220032308;49.3652860;34.6106194
UA53080310230052010;49.3631715;34.2315502
UA53080310240040298;49.3536367;34.3049777
UA53080310250061635;49.3718881;34.6762196
UA53080310260068537;49.3893280;34.5791782
UA53080310270041020;49.3428576;34.2180258
UA53080310280034834;49.3655020;34.4864680
UA53080310290021630;49.3249343;34.4649319
UA53080310300025180;49.3701580;34.2881361
UA53080310310012154;49.3251879;34.2133921
UA53080310320025465;49.4249859;34.1376638
UA53080310330062335;49.3975544;34.6256810
UA53080310340050476;49.2928402;34.3856544
UA53080310350067206;49.3582175;34.0366063
UA53080310360051244;49.3946974;34.5054517
UA53080310370072238;49.3372671;34.4402299
UA53080310380084468;49.3213049;34.4034204
UA53080310390052192;49.3660214;34.4576123
UA53080310400075667;49.4283942;34.4473741
UA53080310410045241;49.4246520;34.2291371
UA53080310420099310;49.3480920;34.6522846
UA53080310430058819;49.3860965;34.3028082
UA53080310440078381;49.3239918;34.1352698
UA53080310450073908;49.3985362;34.0913105
UA53080310460014233;49.3437695;34.1407594
UA53080310470063677;49.3993524;34.2670626
UA53080330000062155;49.6275200;34.6875100
UA53080330010062774;49.6277314;34.6897022
UA53080330020094241;49.7108673;34.6988888
UA53080330030076116;49.6407067;34.7946992
UA53080330040052782;49.6698129;34.7582963
UA53080330050025185;49.6572106;34.7935496
UA53080330060041133;49.6475909;34.6834469
UA53080330070011884;49.6573813;34.8916611
UA53080330080088014;49.7504763;34.7598426
UA53080330090047390;49.6397397;34.7518192
UA53080330100011045;49.6588690;34.8489841
UA53080330110085536;49.6417159;34.7399979
UA53080330120013850;49.7032312;34.8582045
UA53080330130017031;49.6898091;34.8165647
UA53080330140059935;49.7527935;34.7102836
UA53080330150027029;49.7647089;34.7187137
UA53080330160096010;49.6921075;34.6676085
UA53080330170044402;49.6975148;34.8553944
UA53080330180014286;49.6778534;34.6769328
UA53080330190062086;49.6533132;34.8639284
UA53080330200059680;49.6574594;34.7499939
UA53080330210046871;49.7545324;34.7345277
UA53080330220030083;49.6630976;34.6957090
UA53080330230080792;49.7227034;34.7445291
UA53080330240074413;49.6416191;34.7791162
UA53080330250090357;49.6250269;34.6713127
UA53080330260035755;49.6941448;34.8065953
UA53080330270083419;49.6985833;34.7584821
UA53080330280054459;49.7340086;34.6789301
UA53080330290096144;49.7271322;34.7187137
UA53080330300045463;49.6895605;34.7832274
UA53080330310044877;49.6308350;34.6625005
UA53080330320050539;49.6995032;34.8382787
UA53080330330058013;49.6433535;34.8228672
UA53080330340089398;49.6934768;34.7177575
UA53080350000070563;49.9571300;34.6102400
UA53080350010044287;49.9563532;34.6120041
UA53080350020096711;50.0031327;34.4700558
UA53080350030087174;50.0271382;34.5728211
UA53080350040015706;50.0090373;34.6338392
UA53080350050032816;49.9503733;34.4973798
UA53080350060069299;49.9098055;34.6953986
UA53080350070032524;49.9538993;34.6727357
UA53080350080022361;49.9394825;34.5161852
UA53080350090097298;49.9592197;34.4573838
UA53080350100087825;50.0194121;34.6650954
UA53080350110023720;49.9566992;34.5197212
UA53080350120076849;49.9208068;34.6079617
UA53080350130036494;50.0393775;34.5507420
UA53080350140025426;49.9434242;34.4742347
UA53080350150037123;49.9883682;34.5589127
UA53080350160094627;49.9223634;34.6597167
UA53080350170061877;49.9292118;34.5259897
UA53080350180065596;49.9956732;34.4698950
UA53080350190024571;50.0248829;34.4094607
UA53080350200033115;50.0203265;34.5124884
UA53080350210012429;49.9855181;34.4292305
UA53080350220024311;50.0425864;34.6118192
UA53080350230084034;49.9784845;34.6044606
UA53080350240067916;50.0235266;34.4267718
UA53080350250055700;49.9474039;34.6414260
UA53080350260022868;49.9714423;34.5820684
UA53080350270055251;49.9463284;34.4345345
UA53080350280077297;49.9774340;34.5295257
UA53080350290043193;49.9987815;34.6433222
UA53080350300032139;49.9997924;34.4339658
UA53080350310052108;49.9796106;34.6539304
UA53080370000025447;49.6429568;34.4922638
UA53080370010073240;49.5894444;34.5513889
UA53080370020014316;49.6053216;34.3499404
UA53080370030037977;49.6319044;34.4132109
UA53080370040038499;49.5911936;34.6411017
UA53080370050024115;49.6960923;34.4093569
UA53080370060059684;49.6151518;34.4126608
UA53080370070020189;49.6159817;34.6808924
UA53080370080036009;49.7115633;34.5208895
UA53080370090079471;49.6581922;34.3186753
UA53080370100023885;49.7094855;34.2698762
UA53080370110015265;49.5882548;34.6674808
UA53080370120046094;49.6233182;34.3097095
UA53080370130065721;49.6687352;34.4003988
UA53080370140057865;49.5654104;34.4702733
UA53080370150016449;49.6056038;34.4478641
UA53080370160097095;49.5896665;34.6839579
UA53080370170081004;49.7229937;34.5255867
UA53080370180074216;49.6186374;34.2851870
UA53080370190060535;49.5724750;34.7143574
UA53080370200019154;49.6988187;34.3579927
UA53080370210040245;49.6749263;34.5006764
UA53080370220047717;49.6164311;34.7144180
UA53080370230067863;49.6052747;34.6312057
UA53080370240054622;49.6556351;34.4353967
UA53080370250011721;49.5898740;34.4114150
UA53080370260017010;49.5867601;34.7059273
UA53080370270044421;49.7226733;34.2879971
UA53080370280011967;49.6018712;34.3232503
UA53080370290080177;49.6146538;34.2457187
UA53080370300057617;49.6059836;34.7000459
UA53080370310073537;49.5823588;34.2715200
UA53080370320085399;49.6121640;34.3708934
UA53080370330096792;49.7046442;34.3089979
UA53080370340018130;49.6664133;34.3606769
UA53080370350025054;49.5939206;34.6314550
UA53080370360074187;49.5582873;34.4474714
UA53080370370085079;49.6403749;34.3699993
UA53080370380071606;49.6840694;34.6133236
UA53080370390024512;49.7347618;34.2596411
UA53080370400015856;49.6278963;34.2618685
UA53080370410032784;49.6459875;34.5836478
UA53080370420056253;49.6883772;34.5837006
UA53080370430014243;49.5775417;34.3339796
UA53080370440031303;49.6660521;34.5932445
UA53080370450019508;49.6222056;34.3731925
UA53080370460027062;49.5985505;34.6568793
UA53080370470068163;49.5812268;34.4269926
UA53080370480068429;49.6616178;34.5294255
UA53080370490025420;49.6714708;34.6229033
UA53080370500060684;49.6850638;34.3457307
UA53080370510078873;49.6252758;34.2814829
UA53080370520085952;49.5996206;34.2718419
UA53080370530065101;49.6212928;34.3379392
UA53080370540035517;49.6867213;34.3760025
UA53080370550073535;49.5811835;34.4587567
UA53080370560021187;49.7021326;34.6175386
UA53080390000027656;49.5636000;34.0763000
UA53080390010041197;49.5636000;34.0763000
UA53080390020046202;49.5457659;34.2536188
UA53080390030025516;49.6687441;34.1719307
UA53080390040043443;49.6136790;33.9834177
UA53080390050034123;49.4589782;33.8279047
UA53080390060047028;49.6151696;34.1151922
UA53080390070015156;49.6741904;34.0370710
UA53080390080049326;49.4673978;34.0961996
UA53080390090014329;49.4024300;33.9102488
UA53080390100029919;49.5072658;34.1104146
UA53080390110068054;49.6231854;34.0212463
UA53080390120020739;49.4221710;33.8825725
UA53080390130047003;49.6341657;34.0779664
UA53080390140036251;49.4025529;34.0680533
UA53080390150047349;49.5621377;34.1884647
UA53080390160050586;49.6921585;34.0374295
UA53080390170049840;49.6266305;34.1108832
UA53080390180074336;49.6070345;34.1934384
UA53080390190089469;49.4197915;33.9519478
UA53080390200083888;49.5563975;33.7937078
UA53080390210087876;49.5259966;33.8566751
UA53080390220018277;49.4512409;33.9605848
UA53080390230031021;49.4194046;33.8375231
UA53080390240075636;49.7013713;33.9420216
UA53080390250082092;49.6361486;34.1712523
UA53080390260011619;49.5744213;34.0069844
UA53080390270099898;49.6221566;34.0513800
UA53080390280069070;49.6811420;34.1146787
UA53080390290061509;49.6438865;33.9464758
UA53080390300077912;49.6253520;34.1758318
UA53080390310031299;49.6029009;34.1687601
UA53080390320031886;49.6886661;33.9835653
UA53080390330025763;49.4562658;34.1334600
UA53080390340093860;49.5584844;34.1496789
UA53080390350043828;49.6520692;33.9916194
UA53080390360022599;49.6510175;34.2012734
UA53080390370072077;49.5965346;34.1770286
UA53080390380076331;49.6154330;33.9259041
UA53080390390026537;49.4542417;34.0619382
UA53080390400092344;49.4805504;34.1399591
UA53080390410086251;49.4930262;33.9580132
UA53080390420053138;49.7468509;34.0903948
UA53080390430034510;49.6179138;33.8780849
UA53080390440069301;49.5285505;34.0110746
UA53080390450041847;49.4493764;34.0171610
UA53080390460038462;49.5801601;34.2141733
UA53080390470038743;49.7373870;34.1074787
UA53080390480039623;49.5347858;33.7842390
UA53080390490013201;49.5215739;33.7170345
UA53080390500084021;49.5869105;33.9032016
UA53080390510078483;49.5462226;33.7713199
UA53080390520010107;49.5494514;33.9003155
UA53080390530058374;49.5014891;34.0172461
UA53080390540058698;49.4309058;34.0714364
UA53080390550032047;49.4198230;34.0159624
UA53080390560012053;49.6552020;34.1741357
UA53080390570062378;49.5449293;33.8023026
UA53080390580034694;49.4699402;33.9002993
UA53080390590056966;49.7406282;34.1528187
UA53080390600088151;49.4310816;33.8121189
UA53080390610086516;49.7016477;34.0912385
UA53080390620065540;49.6896553;34.0767792
UA53080390630078190;49.4712751;34.0508690
UA53080390640042983;49.5920879;34.0845293
UA53080390650042162;49.5428207;34.1764950
UA53080390660069889;49.5247222;34.0397222
UA53080390670061959;49.6913889;34.1836111
UA53080390680023716;49.4886097;33.8290114
UA53080390690076569;49.6456211;33.9656842
UA53080390700034707;49.4796967;34.1100102
UA53080390710067720;49.6442585;34.1140338
UA53080390720048695;49.5694333;33.7969846
UA53080390730074535;49.6791379;34.2049976
UA53080390740063872;49.5531054;34.0984141
UA53080390750066555;49.5408706;33.9308506
UA53080390760080141;49.3871400;33.9989604
UA53080390770045558;49.7155892;34.0749558
UA53080390780062055;49.4359992;33.9642107
UA53080390790019546;49.5741019;33.8515406
UA53080390800019502;49.6801913;34.0803410
UA53080390810040459;49.6465772;34.0941239
UA53080390820045233;49.5647730;34.1112621
UA53080390830091358;49.5407690;34.0078324
UA53080390840086787;49.4106576;34.0510831
UA53080390850094575;49.6431885;34.1389971
UA53080410000094938;49.7723908;35.0730427
UA53080410010082694;49.7723908;35.0730427
UA53080410020099323;49.8772188;34.9379059
UA53080410030074964;49.7309742;34.9095737
UA53080410040037530;49.8236956;35.1792664
UA53080410050086006;49.8050904;35.0247792
UA53080410060035386;49.7876457;35.0419287
UA53080410070062325;49.7467538;34.9282895
UA53080410080040900;49.8007257;34.8869054
UA53080410090038507;49.8137494;34.9983953
UA53080410100090765;49.7612459;34.9559637
UA53080410110062171;49.7458990;35.0445671
UA53080410120099907;49.7762329;34.9759248
UA53080410130077080;49.7407839;34.9887214
UA53080410140011170;49.7888658;34.9874648
UA53080410150092861;49.8340451;35.0614594
UA53080410160039689;49.8538889;34.9961111
UA53080410170029042;49.8009706;35.0808969
UA53080410180017582;49.8300984;34.9458760
UA53080410190084303;49.8840034;35.0334440
UA53080410200056625;49.8355972;35.0029841
UA53080410210070202;49.7120292;34.8900990
UA53080410220011628;49.8332571;35.1139190
UA53080430000085474;49.5520200;34.6185800
UA53080430010099959;49.5470526;34.6227347
UA53080430020032043;49.5180109;34.6163697
UA53080430030069193;49.5024835;34.7860136
UA53080430040010900;49.4950828;34.6696109
UA53080430050049635;49.5506781;34.6908070
UA53080430060069813;49.4683470;34.5971552
UA53080430070069434;49.4563392;34.6357464
UA53080430080070732;49.5402339;34.6213710
UA53080430090023345;49.5268507;34.7142297
UA53080430100086496;49.5268507;34.6244360
UA53080430110026063;49.5569211;34.6122979
UA53080430120020144;49.5270273;34.7583819
UA53080430130094958;49.4886867;34.5884880
UA53080430140049916;49.5276821;34.6467886
UA53080430150046147;49.5538648;34.6719513
UA53080430160049191;49.5380188;34.6626021
UA53080430170094287;49.4985278;34.7153218
UA53080430180074995;49.4243155;34.6060215
UA53080430190012064;49.5179535;34.6941762
UA53080430200015186;49.5292068;34.6595366
UA53080450000087891;49.7027236;35.1823425
UA53080450010015062;49.7168937;35.1746395
UA53080450020064176;49.6381702;35.1857804
UA53080450030087462;49.7709269;35.1811979
UA53080450040036854;49.6700458;35.0346847
UA53080450050022099;49.6162577;35.3300173
UA53080450060079371;49.7124268;35.0357096
UA53080450070093215;49.6554889;35.0206525
UA53080450080045850;49.6258251;35.3923007
UA53080450090011584;49.5789703;35.4525320
UA53080450100083741;49.6463533;34.9739603
UA53080450110039730;49.6992270;35.0029182
UA53080450120054820;49.7549628;35.1157049
UA53080450130076553;49.6201276;35.2597292
UA53080450140065698;49.6450254;35.0933345
UA53080450150085745;49.6799747;35.2887969
UA53080450160061398;49.7554234;35.1989128
UA53080450170093432;49.6386045;35.4248736
UA53080450180062760;49.6846398;35.0925563
UA53080450190085120;49.6160187;35.1252527
UA53080450200067579;49.7164816;35.2564166
UA53080450210063123;49.6459021;35.2000435
UA53080450220032236;49.6088889;35.0255556
UA53080450230032749;49.7034960;35.0942383
UA53080450240028351;49.6624155;34.9563742
UA53080450250073220;49.6863828;35.2305337
UA53080450260014086;49.6352287;34.9316823
UA53080450270037742;49.7659146;35.1458225
UA53080450280012832;49.6631535;35.1600908
UA53080450290056980;49.6246047;35.0760393
UA53080470000053547;49.5333777;34.5384888
UA53080470010087826;49.5333777;34.5384888
UA53080470020053313;49.4632472;34.5583066
UA53080470030056958;49.4974945;34.5389610
UA53080470040081641;49.5036481;34.4799742
UA53080470050078276;49.5378005;34.5732137
UA53080470060028930;49.5525935;34.4914246
UA53080470070019768;49.4895049;34.5566118
UA53080470080088495;49.5005188;34.5113615
UA53080470090065737;49.4673668;34.4945353
